"uf";"nome_norm";"cod_municipio";"origem"
"SP";"BURITAMA";"3508108";"IBGE"
"SP";"BURITIZAL";"3508207";"IBGE"
"SP";"CABRÁLIA PAULISTA";"3508306";"IBGE"
"SP";"CABREÚVA";"3508405";"IBGE"
"SP";"CAÇAPAVA";"3508504";"IBGE"
"SP";"CACHOEIRA PAULISTA";"3508603";"IBGE"
"SP";"CACONDE";"3508702";"IBGE"
"SP";"CAFELÂNDIA";"3508801";"IBGE"
"SP";"CAIABU";"3508900";"IBGE"
"SP";"CAIEIRAS";"3509007";"IBGE"
"SP";"CAIUÁ";"3509106";"IBGE"
"SP";"CAJAMAR";"3509205";"IBGE"
"SP";"CAJATI";"3509254";"IBGE"
"SP";"CAJOBI";"3509304";"IBGE"
"SP";"CAJURU";"3509403";"IBGE"
"SP";"CAMPINA DO MONTE ALEGRE";"3509452";"IBGE"
"SP";"CAMPINAS";"3509502";"IBGE"
"SP";"CAMPO LIMPO PAULISTA";"3509601";"IBGE"
"SP";"CAMPOS DO JORDÃO";"3509700";"IBGE"
"SP";"CAMPOS NOVOS PAULISTA";"3509809";"IBGE"
"SP";"CANANÉIA";"3509908";"IBGE"
"SP";"CANAS";"3509957";"IBGE"
"SP";"CÂNDIDO MOTA";"3510005";"IBGE"
"SP";"CÂNDIDO RODRIGUES";"3510104";"IBGE"
"SP";"CANITAR";"3510153";"IBGE"
"SP";"CAPÃO BONITO";"3510203";"IBGE"
"SP";"CAPELA DO ALTO";"3510302";"IBGE"
"SP";"CAPIVARI";"3510401";"IBGE"
"SP";"CARAGUATATUBA";"3510500";"IBGE"
"SP";"CARAPICUÍBA";"3510609";"IBGE"
"SP";"CARDOSO";"3510708";"IBGE"
"SP";"CASA BRANCA";"3510807";"IBGE"
"SP";"CÁSSIA DOS COQUEIROS";"3510906";"IBGE"
"SP";"CASTILHO";"3511003";"IBGE"
"SP";"CATANDUVA";"3511102";"IBGE"
"SP";"CATIGUÁ";"3511201";"IBGE"
"SP";"CEDRAL";"3511300";"IBGE"
"SP";"CERQUEIRA CÉSAR";"3511409";"IBGE"
"SP";"CERQUILHO";"3511508";"IBGE"
"SP";"CESÁRIO LANGE";"3511607";"IBGE"
"SP";"CHARQUEADA";"3511706";"IBGE"
"SP";"CHAVANTES";"3557204";"IBGE"
"SP";"CLEMENTINA";"3511904";"IBGE"
"SP";"COLINA";"3512001";"IBGE"
"SP";"COLÔMBIA";"3512100";"IBGE"
"SP";"CONCHAL";"3512209";"IBGE"
"SP";"CONCHAS";"3512308";"IBGE"
"SP";"CORDEIRÓPOLIS";"3512407";"IBGE"
"SP";"COROADOS";"3512506";"IBGE"
"SP";"CORONEL MACEDO";"3512605";"IBGE"
"SP";"CORUMBATAÍ";"3512704";"IBGE"
"SP";"COSMÓPOLIS";"3512803";"IBGE"
"SP";"COSMORAMA";"3512902";"IBGE"
"SP";"COTIA";"3513009";"IBGE"
"SP";"CRAVINHOS";"3513108";"IBGE"
"SP";"CRISTAIS PAULISTA";"3513207";"IBGE"
"SP";"CRUZÁLIA";"3513306";"IBGE"
"SP";"CRUZEIRO";"3513405";"IBGE"
"SP";"CUBATÃO";"3513504";"IBGE"
"SP";"CUNHA";"3513603";"IBGE"
"SP";"DESCALVADO";"3513702";"IBGE"
"SP";"DIADEMA";"3513801";"IBGE"
"SP";"DIRCE REIS";"3513850";"IBGE"
"SP";"DIVINOLÂNDIA";"3513900";"IBGE"
"SP";"DOBRADA";"3514007";"IBGE"
"SP";"DOIS CÓRREGOS";"3514106";"IBGE"
"SP";"DOLCINÓPOLIS";"3514205";"IBGE"
"SP";"DOURADO";"3514304";"IBGE"
"SP";"DRACENA";"3514403";"IBGE"
"SP";"DUARTINA";"3514502";"IBGE"
"SP";"DUMONT";"3514601";"IBGE"
"SP";"ECHAPORÃ";"3514700";"IBGE"
"SP";"ELDORADO";"3514809";"IBGE"
"SP";"ELIAS FAUSTO";"3514908";"IBGE"
"SP";"ELISIÁRIO";"3514924";"IBGE"
"SP";"EMBAÚBA";"3514957";"IBGE"
"SP";"EMBU";"3515004";"GRAFIA_ANTIGA"
"SP";"EMBU DAS ARTES";"3515004";"IBGE"
"SP";"EMBU GUAÇU";"3515103";"IBGE"
"SP";"EMILIANÓPOLIS";"3515129";"IBGE"
"SP";"ENGENHEIRO COELHO";"3515152";"IBGE"
"SP";"ESPÍRITO SANTO DO PINHAL";"3515186";"IBGE"
"SP";"ESPÍRITO SANTO DO TURVO";"3515194";"IBGE"
"SP";"ESTIVA GERBI";"3557303";"IBGE"
"SP";"ESTRELA D OESTE";"3515202";"IBGE"
"SP";"ESTRELA DO NORTE";"3515301";"IBGE"
"SP";"EUCLIDES DA CUNHA PAULISTA";"3515350";"IBGE"
"SP";"FARTURA";"3515400";"IBGE"
"SP";"FERNANDO PRESTES";"3515608";"IBGE"
"SP";"FERNANDÓPOLIS";"3515509";"IBGE"
"SP";"FERNÃO";"3515657";"IBGE"
"SP";"FERRAZ DE VASCONCELOS";"3515707";"IBGE"
"SP";"FLORA RICA";"3515806";"IBGE"
"SP";"FLOREAL";"3515905";"IBGE"
"SP";"FLÓRIDA PAULISTA";"3516002";"IBGE"
"SP";"FLORÍNEA";"3516101";"IBGE"
"SP";"FRANCA";"3516200";"IBGE"
"SP";"FRANCISCO MORATO";"3516309";"IBGE"
"SP";"FRANCO DA ROCHA";"3516408";"IBGE"
"SP";"GABRIEL MONTEIRO";"3516507";"IBGE"
"SP";"GÁLIA";"3516606";"IBGE"
"SP";"GARÇA";"3516705";"IBGE"
"SP";"GASTÃO VIDIGAL";"3516804";"IBGE"
"SP";"GAVIÃO PEIXOTO";"3516853";"IBGE"
"SP";"GENERAL SALGADO";"3516903";"IBGE"
"SP";"GETULINA";"3517000";"IBGE"
"SP";"GLICÉRIO";"3517109";"IBGE"
"SP";"GUAIÇARA";"3517208";"IBGE"
"SP";"GUAIMBÊ";"3517307";"IBGE"
"SP";"GUAÍRA";"3517406";"IBGE"
"SP";"GUAPIAÇU";"3517505";"IBGE"
"SP";"GUAPIARA";"3517604";"IBGE"
"SP";"GUARÁ";"3517703";"IBGE"
"SP";"GUARAÇAÍ";"3517802";"IBGE"
"SP";"GUARACI";"3517901";"IBGE"
"SP";"GUARANI D OESTE";"3518008";"IBGE"
"SP";"GUARANTÃ";"3518107";"IBGE"
"SP";"GUARARAPES";"3518206";"IBGE"
"SP";"GUARAREMA";"3518305";"IBGE"
"SP";"GUARATINGUETÁ";"3518404";"IBGE"
"SP";"GUAREÍ";"3518503";"IBGE"
"SP";"GUARIBA";"3518602";"IBGE"
"SP";"GUARUJÁ";"3518701";"IBGE"
"SP";"GUARULHOS";"3518800";"IBGE"
"SP";"GUATAPARÁ";"3518859";"IBGE"
"SP";"GUZOLÂNDIA";"3518909";"IBGE"
"SP";"HERCULÂNDIA";"3519006";"IBGE"
"SP";"HOLAMBRA";"3519055";"IBGE"
"SP";"HORTOLÂNDIA";"3519071";"IBGE"
"SP";"IACANGA";"3519105";"IBGE"
"SP";"IACRI";"3519204";"IBGE"
"SP";"IARAS";"3519253";"IBGE"
"SP";"IBATÉ";"3519303";"IBGE"
"SP";"IBIRÁ";"3519402";"IBGE"
"SP";"IBIRAREMA";"3519501";"IBGE"
"SP";"IBITINGA";"3519600";"IBGE"
"SP";"IBIÚNA";"3519709";"IBGE"
"SP";"ICÉM";"3519808";"IBGE"
"SP";"IEPÊ";"3519907";"IBGE"
"SP";"IGARAÇU DO TIETÊ";"3520004";"IBGE"
"SP";"IGARAPAVA";"3520103";"IBGE"
"SP";"IGARATÁ";"3520202";"IBGE"
"SP";"IGUAPE";"3520301";"IBGE"
"SP";"ILHA COMPRIDA";"3520426";"IBGE"
"SP";"ILHA SOLTEIRA";"3520442";"IBGE"
"SP";"ILHABELA";"3520400";"IBGE"
"SP";"INDAIATUBA";"3520509";"IBGE"
"SP";"INDIANA";"3520608";"IBGE"
"SP";"INDIAPORÃ";"3520707";"IBGE"
"SP";"INÚBIA PAULISTA";"3520806";"IBGE"
"SP";"IPAUCU";"3520905";"ERRO_DIGITACAO"
"SP";"IPAUSSU";"3520905";"IBGE"
"SP";"IPERÓ";"3521002";"IBGE"
"SP";"IPEÚNA";"3521101";"IBGE"
"SP";"IPIGUÁ";"3521150";"IBGE"
"SP";"IPORANGA";"3521200";"IBGE"
"SP";"IPUÃ";"3521309";"IBGE"
"SP";"IRACEMÁPOLIS";"3521408";"IBGE"
"SP";"IRAPUÃ";"3521507";"IBGE"
"SP";"IRAPURU";"3521606";"IBGE"
"SP";"ITABERÁ";"3521705";"IBGE"
"SP";"ITAÍ";"3521804";"IBGE"
"SP";"ITAJOBI";"3521903";"IBGE"
"SP";"ITAJU";"3522000";"IBGE"
"SP";"ITANHAÉM";"3522109";"IBGE"
"SP";"ITAOCA";"3522158";"IBGE"
"SP";"ITAPECERICA DA SERRA";"3522208";"IBGE"
"SP";"ITAPETININGA";"3522307";"IBGE"
"SP";"ITAPEVA";"3522406";"IBGE"
"SP";"ITAPEVI";"3522505";"IBGE"
"SP";"ITAPIRA";"3522604";"IBGE"
"SP";"ITAPIRAPUÃ PAULISTA";"3522653";"IBGE"
"SP";"ITÁPOLIS";"3522703";"IBGE"
"SP";"ITAPORANGA";"3522802";"IBGE"
"SP";"ITAPUÍ";"3522901";"IBGE"
"SP";"ITAPURA";"3523008";"IBGE"
"SP";"ITAQUAQUECETUBA";"3523107";"IBGE"
"SP";"ITARARÉ";"3523206";"IBGE"
"SP";"ITARIRI";"3523305";"IBGE"
"SP";"ITATIBA";"3523404";"IBGE"
"SP";"ITATINGA";"3523503";"IBGE"
"SP";"ITIRAPINA";"3523602";"IBGE"
"SP";"ITIRAPUÃ";"3523701";"IBGE"
"SP";"ITOBI";"3523800";"IBGE"
"SP";"ITU";"3523909";"IBGE"
"SP";"ITUPEVA";"3524006";"IBGE"
"SP";"ITUVERAVA";"3524105";"IBGE"
"SP";"JABORANDI";"3524204";"IBGE"
"SP";"JABOTICABAL";"3524303";"IBGE"
"SP";"JACAREÍ";"3524402";"IBGE"
"SP";"JACI";"3524501";"IBGE"
"SP";"JACUPIRANGA";"3524600";"IBGE"
"SP";"JAGUARIÚNA";"3524709";"IBGE"
"SP";"JALES";"3524808";"IBGE"
"SP";"JAMBEIRO";"3524907";"IBGE"
"SP";"JANDIRA";"3525003";"IBGE"
"SP";"JARDINÓPOLIS";"3525102";"IBGE"
"SP";"JARINU";"3525201";"IBGE"
"SP";"JAÚ";"3525300";"IBGE"
"SP";"JERIQUARA";"3525409";"IBGE"
"SP";"JOANÓPOLIS";"3525508";"IBGE"
"SP";"JOÃO RAMALHO";"3525607";"IBGE"
"SP";"JOSÉ BONIFÁCIO";"3525706";"IBGE"
"SP";"JÚLIO MESQUITA";"3525805";"IBGE"
"SP";"JUMIRIM";"3525854";"IBGE"
"SP";"JUNDIAÍ";"3525904";"IBGE"
"SP";"JUNQUEIRÓPOLIS";"3526001";"IBGE"
"SP";"JUQUIÁ";"3526100";"IBGE"
"SP";"JUQUITIBA";"3526209";"IBGE"
"SP";"LAGOINHA";"3526308";"IBGE"
"SP";"LARANJAL PAULISTA";"3526407";"IBGE"
"SP";"LAVÍNIA";"3526506";"IBGE"
"SP";"LAVRINHAS";"3526605";"IBGE"
"SP";"LEME";"3526704";"IBGE"
"SP";"LENÇÓIS PAULISTA";"3526803";"IBGE"
"SP";"LIMEIRA";"3526902";"IBGE"
"SP";"LINDÓIA";"3527009";"IBGE"
"SP";"LINS";"3527108";"IBGE"
"SP";"LORENA";"3527207";"IBGE"
"SP";"LOURDES";"3527256";"IBGE"
"SP";"LOUVEIRA";"3527306";"IBGE"
"SP";"LUCÉLIA";"3527405";"IBGE"
"SP";"LUCIANÓPOLIS";"3527504";"IBGE"
"SP";"LUÍS ANTÔNIO";"3527603";"IBGE"
"SP";"LUIZIÂNIA";"3527702";"IBGE"
"SP";"LUPÉRCIO";"3527801";"IBGE"
"SP";"LUTÉCIA";"3527900";"IBGE"
"SP";"MACATUBA";"3528007";"IBGE"
"SP";"MACAUBAL";"3528106";"IBGE"
"SP";"MACEDÔNIA";"3528205";"IBGE"
"SP";"MAGDA";"3528304";"IBGE"
"SP";"MAIRINQUE";"3528403";"IBGE"
"SP";"MAIRIPORÃ";"3528502";"IBGE"
"SP";"MANDURI";"3528601";"IBGE"
"SP";"MARABÁ PAULISTA";"3528700";"IBGE"
"SP";"MARACAÍ";"3528809";"IBGE"
"SP";"MARAPOAMA";"3528858";"IBGE"
"SP";"MARIÁPOLIS";"3528908";"IBGE"
"SP";"MARÍLIA";"3529005";"IBGE"
"SP";"MARINÓPOLIS";"3529104";"IBGE"
"SP";"MARTINÓPOLIS";"3529203";"IBGE"
"SP";"MATÃO";"3529302";"IBGE"
"SP";"MAUÁ";"3529401";"IBGE"
"SP";"MENDONÇA";"3529500";"IBGE"
"SP";"MERIDIANO";"3529609";"IBGE"
"SP";"MESÓPOLIS";"3529658";"IBGE"
"SP";"MIGUELÓPOLIS";"3529708";"IBGE"
"SP";"MINEIROS DO TIETÊ";"3529807";"IBGE"
"SP";"MIRA ESTRELA";"3530003";"IBGE"
"SP";"MIRACATU";"3529906";"IBGE"
"SP";"MIRANDÓPOLIS";"3530102";"IBGE"
"SP";"MIRANTE DO PARANAPANEMA";"3530201";"IBGE"
"SP";"MIRASSOL";"3530300";"IBGE"
"SP";"MIRASSOLÂNDIA";"3530409";"IBGE"
"SP";"MOCOCA";"3530508";"IBGE"
"SP";"MOGI DAS CRUZES";"3530607";"IBGE"
"SP";"MOGI GUAÇU";"3530706";"IBGE"
"SP";"MOGI MIRIM";"3530805";"IBGE"
"SP";"MOJI DAS CRUZES";"3530607";"GRAFIA_ANTIGA"
"SP";"MOJI MIRIM";"3530805";"GRAFIA_ANTIGA"
"SP";"MOMBUCA";"3530904";"IBGE"
"SP";"MONÇÕES";"3531001";"IBGE"
"SP";"MONGAGUÁ";"3531100";"IBGE"
"SP";"MONTE ALEGRE DO SUL";"3531209";"IBGE"
"SP";"MONTE ALTO";"3531308";"IBGE"
"SP";"MONTE APRAZÍVEL";"3531407";"IBGE"
"SP";"MONTE AZUL PAULISTA";"3531506";"IBGE"
"SP";"MONTE CASTELO";"3531605";"IBGE"
"SP";"MONTE MOR";"3531803";"IBGE"
"SP";"MONTEIRO LOBATO";"3531704";"IBGE"
"SP";"MORRO AGUDO";"3531902";"IBGE"
"SP";"MORUNGABA";"3532009";"IBGE"
"SP";"MOTUCA";"3532058";"IBGE"
"SP";"MURUTINGA DO SUL";"3532108";"IBGE"
"SP";"NANTES";"3532157";"IBGE"
"SP";"NARANDIBA";"3532207";"IBGE"
"SP";"NATIVIDADE DA SERRA";"3532306";"IBGE"
"SP";"NAZARÉ PAULISTA";"3532405";"IBGE"
"SP";"NEVES PAULISTA";"3532504";"IBGE"
"SP";"NHANDEARA";"3532603";"IBGE"
"SP";"NIPOÃ";"3532702";"IBGE"
"SP";"NOVA ALIANÇA";"3532801";"IBGE"
"SP";"NOVA CAMPINA";"3532827";"IBGE"
"SP";"NOVA CANAÃ PAULISTA";"3532843";"IBGE"
"SP";"NOVA CASTILHO";"3532868";"IBGE"
"SP";"NOVA EUROPA";"3532900";"IBGE"
"SP";"NOVA GRANADA";"3533007";"IBGE"
"SP";"NOVA GUATAPORANGA";"3533106";"IBGE"
"SP";"NOVA INDEPENDÊNCIA";"3533205";"IBGE"
"SP";"NOVA LUZITÂNIA";"3533304";"IBGE"
"SP";"NOVA ODESSA";"3533403";"IBGE"
"SP";"NOVAIS";"3533254";"IBGE"
"SP";"NOVO HORIZONTE";"3533502";"IBGE"
"SP";"NUPORANGA";"3533601";"IBGE"
"SP";"OCAUÇU";"3533700";"IBGE"
"SP";"ÓLEO";"3533809";"IBGE"
"SP";"OLÍMPIA";"3533908";"IBGE"
"SP";"ONDA VERDE";"3534005";"IBGE"
"SP";"ORIENTE";"3534104";"IBGE"
"SP";"ORINDIÚVA";"3534203";"IBGE"
"SP";"ORLÂNDIA";"3534302";"IBGE"
"SP";"OSASCO";"3534401";"IBGE"
"SP";"OSCAR BRESSANE";"3534500";"IBGE"
"SP";"OSVALDO CRUZ";"3534609";"IBGE"
"SP";"OURINHOS";"3534708";"IBGE"
"SP";"OURO VERDE";"3534807";"IBGE"
"SP";"OUROESTE";"3534757";"IBGE"
"SP";"PACAEMBU";"3534906";"IBGE"
"SP";"PALESTINA";"3535002";"IBGE"
"SP";"PALMARES PAULISTA";"3535101";"IBGE"
"SP";"PALMEIRA D OESTE";"3535200";"IBGE"
"SP";"PALMITAL";"3535309";"IBGE"
"SP";"PANORAMA";"3535408";"IBGE"
"SP";"PARAGUAÇU PAULISTA";"3535507";"IBGE"
"SP";"PARAIBUNA";"3535606";"IBGE"
"SP";"PARAÍSO";"3535705";"IBGE"
"SP";"PARANAPANEMA";"3535804";"IBGE"
"SP";"PARANAPUÃ";"3535903";"IBGE"
"SP";"PARAPUÃ";"3536000";"IBGE"
"SP";"PARDINHO";"3536109";"IBGE"
"SP";"PARIQUERA AÇU";"3536208";"IBGE"
"SP";"PARISI";"3536257";"IBGE"
"SP";"PATROCÍNIO PAULISTA";"3536307";"IBGE"
"SP";"PAULICÉIA";"3536406";"IBGE"
"SP";"PAULÍNIA";"3536505";"IBGE"
"SP";"PAULISTÂNIA";"3536570";"IBGE"
"SP";"PAULO DE FARIA";"3536604";"IBGE"
"SP";"PEDERNEIRAS";"3536703";"IBGE"
"SP";"PEDRA BELA";"3536802";"IBGE"
"SP";"PEDRANÓPOLIS";"3536901";"IBGE"
"SP";"PEDREGULHO";"3537008";"IBGE"
"SP";"PEDREIRA";"3537107";"IBGE"
"SP";"PEDRINHAS PAULISTA";"3537156";"IBGE"
"SP";"PEDRO DE TOLEDO";"3537206";"IBGE"
"SP";"PENÁPOLIS";"3537305";"IBGE"
"SP";"PEREIRA BARRETO";"3537404";"IBGE"
"SP";"PEREIRAS";"3537503";"IBGE"
"SP";"PERUÍBE";"3537602";"IBGE"
"SP";"PIACATU";"3537701";"IBGE"
"SP";"PIEDADE";"3537800";"IBGE"
"SP";"PILAR DO SUL";"3537909";"IBGE"
"SP";"PINDAMONHANGABA";"3538006";"IBGE"
"SP";"PINDORAMA";"3538105";"IBGE"
"SP";"PINHALZINHO";"3538204";"IBGE"
"SP";"PIQUEROBI";"3538303";"IBGE"
"SP";"PIQUETE";"3538501";"IBGE"
"SP";"PIRACAIA";"3538600";"IBGE"
"SP";"PIRACICABA";"3538709";"IBGE"
"SP";"PIRAJU";"3538808";"IBGE"
"SP";"PIRAJUÍ";"3538907";"IBGE"
"SP";"PIRANGI";"3539004";"IBGE"
"SP";"PIRAPORA DO BOM JESUS";"3539103";"IBGE"
"SP";"PIRAPOZINHO";"3539202";"IBGE"
"SP";"PIRASSUNUNGA";"3539301";"IBGE"
"SP";"PIRATININGA";"3539400";"IBGE"
"SP";"PITANGUEIRAS";"3539509";"IBGE"
"SP";"PLANALTO";"3539608";"IBGE"
"SP";"PLATINA";"3539707";"IBGE"
"SP";"POÁ";"3539806";"IBGE"
"SP";"POLONI";"3539905";"IBGE"
"SP";"POLVILHO";"3509205";"REGIAO_ADM"
"SP";"POMPÉIA";"3540002";"IBGE"
"SP";"PONGAÍ";"3540101";"IBGE"
"SP";"PONTAL";"3540200";"IBGE"
"SP";"PONTALINDA";"3540259";"IBGE"
"SP";"PONTES GESTAL";"3540309";"IBGE"
"SP";"POPULINA";"3540408";"IBGE"
"SP";"PORANGABA";"3540507";"IBGE"
"SP";"PORTO FELIZ";"3540606";"IBGE"
"SP";"PORTO FERREIRA";"3540705";"IBGE"
"SP";"POTIM";"3540754";"IBGE"
"SP";"POTIRENDABA";"3540804";"IBGE"
"SP";"PRACINHA";"3540853";"IBGE"
"SP";"PRADÓPOLIS";"3540903";"IBGE"
"SP";"PRAIA GRANDE";"3541000";"IBGE"
"SP";"PRATÂNIA";"3541059";"IBGE"
"SP";"PRESIDENTE ALVES";"3541109";"IBGE"
"SP";"PRESIDENTE BERNARDES";"3541208";"IBGE"
"SP";"PRESIDENTE EPITÁCIO";"3541307";"IBGE"
"SP";"PRESIDENTE PRUDENTE";"3541406";"IBGE"
"SP";"PRESIDENTE VENCESLAU";"3541505";"IBGE"
"SP";"PROMISSÃO";"3541604";"IBGE"
"SP";"QUADRA";"3541653";"IBGE"
"SP";"QUATÁ";"3541703";"IBGE"
"SP";"QUEIROZ";"3541802";"IBGE"
"SP";"QUELUZ";"3541901";"IBGE"
"SP";"QUINTANA";"3542008";"IBGE"
"SP";"RAFARD";"3542107";"IBGE"
"SP";"RANCHARIA";"3542206";"IBGE"
"SP";"REDENÇÃO DA SERRA";"3542305";"IBGE"
"SP";"REGENTE FEIJÓ";"3542404";"IBGE"
"SP";"REGINÓPOLIS";"3542503";"IBGE"
"SP";"REGISTRO";"3542602";"IBGE"
"SP";"RESTINGA";"3542701";"IBGE"
"SP";"RIBEIRA";"3542800";"IBGE"
"SP";"RIBEIRÃO BONITO";"3542909";"IBGE"
"SP";"RIBEIRÃO BRANCO";"3543006";"IBGE"
"SP";"RIBEIRÃO CORRENTE";"3543105";"IBGE"
"SP";"RIBEIRÃO DO SUL";"3543204";"IBGE"
"SP";"RIBEIRÃO DOS ÍNDIOS";"3543238";"IBGE"
"SP";"RIBEIRÃO GRANDE";"3543253";"IBGE"
"SP";"RIBEIRÃO PIRES";"3543303";"IBGE"
"SP";"RIBEIRÃO PRETO";"3543402";"IBGE"
"SP";"RIFAINA";"3543600";"IBGE"
"SP";"RINCÃO";"3543709";"IBGE"
"SP";"RINÓPOLIS";"3543808";"IBGE"
"SP";"RIO CLARO";"3543907";"IBGE"
"SP";"RIO DAS PEDRAS";"3544004";"IBGE"
"SP";"RIO GRANDE DA SERRA";"3544103";"IBGE"
"SP";"RIOLÂNDIA";"3544202";"IBGE"
"SP";"RIVERSUL";"3543501";"IBGE"
"SP";"ROSANA";"3544251";"IBGE"
"SP";"ROSEIRA";"3544301";"IBGE"
"SP";"RUBIÁCEA";"3544400";"IBGE"
"SP";"RUBINÉIA";"3544509";"IBGE"
"SP";"SABINO";"3544608";"IBGE"
"SP";"SAGRES";"3544707";"IBGE"
"SP";"SALES";"3544806";"IBGE"
"SP";"SALES OLIVEIRA";"3544905";"IBGE"
"SP";"SALESÓPOLIS";"3545001";"IBGE"
"SP";"SALMOURÃO";"3545100";"IBGE"
"SP";"SALTINHO";"3545159";"IBGE"
"SP";"SALTO";"3545209";"IBGE"
"SP";"SALTO DE PIRAPORA";"3545308";"IBGE"
"SP";"SALTO GRANDE";"3545407";"IBGE"
"SP";"SANDOVALINA";"3545506";"IBGE"
"SP";"SANTA ADÉLIA";"3545605";"IBGE"
"SP";"SANTA ALBERTINA";"3545704";"IBGE"
"SP";"SANTA BÁRBARA D OESTE";"3545803";"IBGE"
"SP";"SANTA BARBARA DOESTE";"3545803";"ERRO_DIGITACAO"
"SP";"SANTA BRANCA";"3546009";"IBGE"
"SP";"SANTA CLARA D OESTE";"3546108";"IBGE"
"SP";"SANTA CRUZ DA CONCEIÇÃO";"3546207";"IBGE"
"SP";"SANTA CRUZ DA ESPERANÇA";"3546256";"IBGE"
"SP";"SANTA CRUZ DAS PALMEIRAS";"3546306";"IBGE"
"SP";"SANTA CRUZ DO RIO PARDO";"3546405";"IBGE"
"SP";"SANTA ERNESTINA";"3546504";"IBGE"
"SP";"SANTA FÉ DO SUL";"3546603";"IBGE"
"SP";"SANTA GERTRUDES";"3546702";"IBGE"
"SP";"SANTA ISABEL";"3546801";"IBGE"
"SP";"SANTA LÚCIA";"3546900";"IBGE"
"SP";"SANTA MARIA DA SERRA";"3547007";"IBGE"
"SP";"SANTA MERCEDES";"3547106";"IBGE"
"SP";"SANTA RITA D OESTE";"3547403";"IBGE"
"SP";"SANTA RITA DO PASSA QUATRO";"3547502";"IBGE"
"SP";"SANTA RITA PASSA QUATRO";"3547502";"ERRO_DIGITACAO"
"SP";"SANTA ROSA DE VITERBO";"3547601";"IBGE"
"SP";"SANTA SALETE";"3547650";"IBGE"
"SP";"SANTANA DA PONTE PENSA";"3547205";"IBGE"
"SP";"SANTANA DE PARNAÍBA";"3547304";"IBGE"
"SP";"SANTO ANASTÁCIO";"3547700";"IBGE"
"SP";"SANTO ANDRÉ";"3547809";"IBGE"
"SP";"SANTO ANTÔNIO DA ALEGRIA";"3547908";"IBGE"
"SP";"SANTO ANTÔNIO DE POSSE";"3548005";"IBGE"
"SP";"SANTO ANTÔNIO DO ARACANGUÁ";"3548054";"IBGE"
"SP";"SANTO ANTÔNIO DO JARDIM";"3548104";"IBGE"
"SP";"SANTO ANTÔNIO DO PINHAL";"3548203";"IBGE"
"SP";"SANTO EXPEDITO";"3548302";"IBGE"
"SP";"SANTÓPOLIS DO AGUAPEÍ";"3548401";"IBGE"
"SP";"SANTOS";"3548500";"IBGE"
"SP";"SÃO BENTO DO SAPUCAÍ";"3548609";"IBGE"
"SP";"SÃO BERNARDO DO CAMPO";"3548708";"IBGE"
"SP";"SÃO CAETANO DO SUL";"3548807";"IBGE"
"SP";"SÃO CARLOS";"3548906";"IBGE"
"SP";"SÃO FRANCISCO";"3549003";"IBGE"
"SP";"SÃO JOÃO DA BOA VISTA";"3549102";"IBGE"
"SP";"SÃO JOÃO DAS DUAS PONTES";"3549201";"IBGE"
"SP";"SÃO JOÃO DE IRACEMA";"3549250";"IBGE"
"SP";"SÃO JOÃO DO PAU D ALHO";"3549300";"IBGE"
"SP";"SÃO JOAQUIM DA BARRA";"3549409";"IBGE"
"SP";"SÃO JOSÉ DA BELA VISTA";"3549508";"IBGE"
"SP";"SÃO JOSÉ DO BARREIRO";"3549607";"IBGE"
"SP";"SÃO JOSÉ DO RIO PARDO";"3549706";"IBGE"
"SP";"SÃO JOSÉ DO RIO PRETO";"3549805";"IBGE"
"SP";"SÃO JOSÉ DOS CAMPOS";"3549904";"IBGE"
"SP";"SÃO LOURENÇO DA SERRA";"3549953";"IBGE"
"SP";"SAO LUIS DO PARAITINGA";"3550001";"ERRO_DIGITACAO"
"SP";"SÃO LUIZ DO PARAITINGA";"3550001";"IBGE"
"SP";"SÃO MANUEL";"3550100";"IBGE"
"SP";"SÃO MIGUEL ARCANJO";"3550209";"IBGE"
"SP";"SÃO PAULO";"3550308";"IBGE"
"SP";"SÃO PEDRO";"3550407";"IBGE"
"SP";"SÃO PEDRO DO TURVO";"3550506";"IBGE"
"SP";"SÃO ROQUE";"3550605";"IBGE"
"SP";"SÃO SEBASTIÃO";"3550704";"IBGE"
"SP";"SÃO SEBASTIÃO DA GRAMA";"3550803";"IBGE"
"SP";"SÃO SIMÃO";"3550902";"IBGE"
"SP";"SÃO VICENTE";"3551009";"IBGE"
"SP";"SARAPUÍ";"3551108";"IBGE"
"SP";"SARUTAIÁ";"3551207";"IBGE"
"SP";"SEBASTIANÓPOLIS DO SUL";"3551306";"IBGE"
"SP";"SERRA AZUL";"3551405";"IBGE"
"SP";"SERRA NEGRA";"3551603";"IBGE"
"SP";"SERRANA";"3551504";"IBGE"
"SP";"SERTÃOZINHO";"3551702";"IBGE"
"SP";"SETE BARRAS";"3551801";"IBGE"
"SP";"SEVERÍNIA";"3551900";"IBGE"
"SP";"SILVEIRAS";"3552007";"IBGE"
"SP";"SOCORRO";"3552106";"IBGE"
"SP";"SOROCABA";"3552205";"IBGE"
"SP";"SUD MENNUCCI";"3552304";"IBGE"
"SP";"SUD MENUCCI";"3552304";"ERRO_DIGITACAO"
"SP";"SUMARÉ";"3552403";"IBGE"
"SP";"SUZANÁPOLIS";"3552551";"IBGE"
"SP";"SUZANO";"3552502";"IBGE"
"SP";"TABAPUÃ";"3552601";"IBGE"
"SP";"TABATINGA";"3552700";"IBGE"
